transacao_id,valor,hora,merchant_category,device_type,hist_compras_30d,tempo_conta_dias,fraude
9161,40.15,4,eletronicos,tablet,68,293,0
9162,304.86,2,eletronicos,atm,38,384,0
9163,349.57,9,alimentacao,desktop,76,601,0
9164,65.21,10,alimentacao,mobile,0,2596,0
9165,559.51,12,servicos,desktop,1,263,0
9166,150.8,18,servicos,desktop,10,2040,0
9167,34.3,2,saude,mobile,76,1150,0
9168,59.65,22,alimentacao,mobile,10,2451,0
9169,312.95,6,alimentacao,mobile,57,1796,0
9170,248.48,12,servicos,atm,56,2297,0
9171,28.11,5,transporte,desktop,70,2481,0
9172,77.23,8,alimentacao,desktop,49,2709,0
9173,112.6,19,transporte,desktop,1,2404,0
9174,51.5,1,alimentacao,desktop,3,1127,0
9175,1204.21,11,servicos,tablet,1,2758,0
9176,116.4,14,servicos,mobile,47,1051,0
9177,84.1,13,vestuario,mobile,34,1756,0
9178,333.6,9,transporte,desktop,5,711,0
9179,60.24,9,servicos,tablet,1,2436,0
9180,272.64,21,vestuario,tablet,16,317,0
9181,14.38,5,servicos,atm,38,2885,0
9182,54.65,11,eletronicos,desktop,72,1449,0
9183,285.42,8,saude,mobile,66,2544,0
9184,506.34,18,alimentacao,mobile,35,1495,0
9185,38.45,19,vestuario,mobile,22,421,0
9186,33.82,20,servicos,desktop,62,344,0
9187,168.04,2,servicos,mobile,74,2650,0
9188,45.36,2,saude,mobile,25,1810,0
9189,66.99,9,transporte,mobile,39,425,0
9190,236.05,10,vestuario,tablet,8,1090,0
9191,49.48,1,alimentacao,mobile,10,1716,0
9192,10.36,21,vestuario,desktop,71,1369,0
9193,21.52,21,alimentacao,mobile,18,223,0
9194,91.01,10,transporte,desktop,13,1530,0
9195,11.59,18,saude,desktop,25,523,0
9196,64.92,13,servicos,mobile,27,932,0
9197,19.47,15,eletronicos,desktop,16,2001,0
9198,546.72,20,alimentacao,desktop,56,2055,0
9199,974.24,2,transporte,mobile,45,238,0
9200,28.11,5,alimentacao,tablet,47,1530,0
9201,119.39,10,alimentacao,desktop,78,768,0
9202,31.3,21,saude,mobile,74,1324,0
9203,64.06,14,eletronicos,mobile,22,2415,0
9204,654.46,9,alimentacao,mobile,79,1229,0
9205,53.87,0,servicos,mobile,54,1758,0
9206,65.72,14,alimentacao,mobile,11,72,0
9207,31.92,6,transporte,desktop,25,1477,1
9208,317.6,7,alimentacao,atm,18,2313,0
9209,2.49,23,alimentacao,mobile,63,1946,0
9210,55.31,12,eletronicos,desktop,51,2899,0
9211,85.59,3,servicos,desktop,62,2355,0
9212,43.5,1,eletronicos,desktop,11,393,0
9213,232.73,9,servicos,tablet,41,182,0
9214,337.72,1,saude,mobile,43,869,0
9215,19.04,10,servicos,desktop,54,2439,0
9216,900.4,9,saude,mobile,29,2540,0
9217,18.81,21,saude,mobile,5,2176,0
9218,371.48,8,servicos,mobile,71,2126,0
9219,106.15,6,alimentacao,mobile,34,2006,0
9220,51.72,14,alimentacao,mobile,73,937,0
9221,57.38,15,servicos,mobile,33,2042,0
9222,86.76,0,servicos,mobile,20,1948,0
9223,113.21,2,servicos,mobile,37,248,0
9224,32.71,4,vestuario,mobile,7,2751,0
9225,69.59,18,servicos,mobile,44,2272,0
9226,38.56,5,servicos,desktop,79,659,0
9227,23.65,23,vestuario,desktop,20,863,0
9228,36.63,10,alimentacao,atm,11,2039,0
9229,25.41,22,eletronicos,atm,10,732,0
9230,56.7,5,alimentacao,tablet,13,2436,0
9231,144.85,10,alimentacao,desktop,31,1410,0
9232,102.8,3,eletronicos,mobile,20,286,0
9233,789.8,20,alimentacao,mobile,57,2074,0
9234,7.91,14,saude,atm,27,2803,0
9235,150.85,1,eletronicos,atm,29,996,0
9236,90.66,17,vestuario,mobile,11,2878,0
9237,220.8,21,alimentacao,mobile,45,2161,0
9238,197.97,16,servicos,mobile,25,2199,0
9239,75.08,19,eletronicos,mobile,56,1082,0
9240,108.84,6,vestuario,mobile,1,1547,0
9241,39.71,10,vestuario,mobile,51,667,0
9242,176.81,20,eletronicos,mobile,64,1812,0
9243,11.4,14,vestuario,desktop,56,2578,0
9244,211.56,14,servicos,tablet,21,1945,0
9245,87.75,18,servicos,tablet,55,2621,0
9246,52.68,14,transporte,mobile,65,463,0
9247,69.7,3,saude,mobile,42,1822,0
9248,75.56,5,transporte,desktop,51,885,0
9249,375.04,18,alimentacao,desktop,65,1692,0
9250,3155.31,5,transporte,atm,38,303,1
9251,344.42,15,transporte,mobile,11,1150,0
9252,48.33,11,transporte,mobile,77,1112,0
9253,179.96,14,servicos,mobile,26,1583,0
9254,188.8,5,vestuario,mobile,30,2235,0
9255,32.54,7,saude,mobile,49,1721,0
9256,22.49,16,alimentacao,mobile,14,2656,0
9257,83.96,4,vestuario,mobile,27,853,0
9258,218.87,7,alimentacao,mobile,46,1114,0
9259,15.29,23,eletronicos,desktop,58,1417,0
9260,40.73,3,transporte,mobile,11,1848,0
9261,169.0,13,vestuario,tablet,66,2550,0
9262,94.24,3,servicos,desktop,22,1784,0
9263,427.48,16,alimentacao,mobile,73,2876,0
9264,19.06,3,alimentacao,mobile,72,1418,0
9265,1196.77,13,transporte,mobile,56,1588,0
9266,16.58,10,alimentacao,mobile,71,2082,0
9267,9.66,16,vestuario,desktop,12,441,0
9268,84.37,0,eletronicos,atm,37,453,0
9269,25.84,12,servicos,mobile,11,1001,0
9270,86.26,13,saude,mobile,38,225,0
9271,83.0,5,transporte,tablet,46,1245,0
9272,72.58,7,saude,mobile,45,1044,0
9273,35.64,16,servicos,mobile,6,1854,0
9274,144.88,13,alimentacao,mobile,6,2907,0
9275,63.49,13,servicos,mobile,79,1697,0
9276,303.09,22,eletronicos,mobile,20,2859,0
9277,73.82,9,servicos,atm,39,1813,0
9278,31.15,20,servicos,desktop,46,1899,0
9279,14.06,23,servicos,mobile,12,2510,0
9280,74.49,13,servicos,atm,25,1736,0
9281,22.28,5,servicos,mobile,48,2906,0
9282,20.39,10,transporte,mobile,17,1900,0
9283,160.81,1,saude,atm,63,1006,0
9284,12.74,16,vestuario,desktop,51,1288,0
9285,425.56,6,servicos,desktop,79,1940,0
9286,107.31,22,servicos,mobile,45,865,0
9287,85.78,15,alimentacao,mobile,64,2199,0
9288,28.84,11,transporte,atm,26,17,0
9289,208.68,4,servicos,mobile,55,2188,0
9290,89.73,2,saude,tablet,74,58,0
9291,42.32,16,servicos,desktop,65,490,0
9292,112.15,18,eletronicos,mobile,62,2916,0
9293,14.14,6,alimentacao,tablet,36,2489,0
9294,14.9,0,eletronicos,atm,47,2233,0
9295,26.25,7,transporte,tablet,47,2785,0
9296,132.22,18,servicos,mobile,16,2070,0
9297,89.7,13,vestuario,desktop,21,319,0
9298,285.4,2,transporte,mobile,51,2533,0
9299,32.72,2,eletronicos,mobile,50,709,0
9300,169.38,2,saude,atm,55,1821,0
9301,79.42,18,vestuario,atm,48,2676,0
9302,31.9,18,alimentacao,mobile,46,2003,0
9303,137.53,9,eletronicos,desktop,41,112,0
9304,83.71,16,eletronicos,atm,51,2370,0
9305,45.06,0,transporte,desktop,28,2401,0
9306,94.27,13,servicos,mobile,12,376,0
9307,78.06,6,alimentacao,mobile,54,2826,0
9308,76.02,19,eletronicos,mobile,26,563,0
9309,57.18,11,transporte,atm,60,161,0
9310,21.42,20,eletronicos,mobile,71,1668,0
9311,97.73,13,vestuario,mobile,31,2030,0
9312,37.23,10,vestuario,desktop,10,291,0
9313,29.3,22,alimentacao,tablet,0,467,0
9314,69.08,23,alimentacao,atm,47,1978,0
9315,201.83,10,servicos,tablet,70,246,0
9316,110.41,8,saude,desktop,71,2496,0
9317,50.19,15,alimentacao,atm,71,818,0
9318,48.02,4,alimentacao,desktop,1,2512,0
9319,181.16,9,saude,desktop,4,2223,0
9320,6.45,20,alimentacao,mobile,77,970,0
9321,216.39,21,saude,mobile,53,2394,0
9322,11.46,9,servicos,mobile,70,608,0
9323,18.97,9,alimentacao,tablet,78,1448,0
9324,51.13,20,alimentacao,mobile,57,2876,0
9325,979.59,4,saude,mobile,32,2667,0
9326,569.73,1,alimentacao,atm,56,2737,0
9327,195.81,1,eletronicos,desktop,50,449,0
9328,133.25,2,alimentacao,desktop,69,941,0
9329,11.61,21,vestuario,desktop,68,228,0
9330,106.96,0,servicos,mobile,13,2682,0
9331,49.2,7,vestuario,mobile,70,2355,0
9332,36.66,14,alimentacao,desktop,55,2643,0
9333,106.73,14,vestuario,tablet,58,345,0
9334,53.61,19,vestuario,mobile,27,1014,0
9335,234.21,23,alimentacao,mobile,38,2147,0
9336,10.7,9,servicos,mobile,70,1090,0
9337,97.76,5,vestuario,mobile,11,879,0
9338,34.23,2,alimentacao,mobile,42,2795,0
9339,57.36,21,saude,mobile,77,1604,0
9340,125.85,8,transporte,mobile,61,2225,0
9341,26.34,21,alimentacao,desktop,11,2315,0
9342,107.84,8,alimentacao,desktop,13,1852,0
9343,71.27,18,transporte,mobile,40,2219,0
9344,43.53,15,transporte,mobile,19,2858,0
9345,53.64,17,alimentacao,mobile,70,1497,0
9346,75.94,15,servicos,desktop,67,2594,0
9347,38.68,7,vestuario,mobile,76,202,0
9348,90.72,2,alimentacao,atm,31,225,0
9349,66.29,0,servicos,mobile,22,1176,0
9350,45.95,10,servicos,desktop,42,1496,0
9351,517.41,21,eletronicos,mobile,9,990,0
9352,142.13,15,saude,desktop,58,2687,0
9353,59.09,16,alimentacao,desktop,69,69,0
9354,105.68,6,alimentacao,mobile,13,334,0
9355,29.09,11,alimentacao,mobile,15,1887,0
9356,55.68,9,transporte,mobile,24,217,0
9357,63.3,3,eletronicos,mobile,64,587,0
9358,22.84,14,alimentacao,atm,26,2577,0
9359,137.84,8,vestuario,desktop,58,2447,0
9360,51.62,9,saude,desktop,73,2332,0
9361,60.88,14,servicos,mobile,35,1033,0
9362,48.15,0,vestuario,mobile,11,502,0
9363,2333.21,22,vestuario,desktop,73,955,0
9364,43.43,5,servicos,mobile,29,544,0
9365,9.25,16,eletronicos,mobile,47,715,0
9366,15.49,18,transporte,mobile,76,2497,0
9367,207.52,3,transporte,mobile,71,734,0
9368,391.54,5,alimentacao,atm,66,628,0
9369,42.52,9,vestuario,mobile,28,767,0
9370,367.54,19,eletronicos,mobile,53,432,0
9371,203.52,15,alimentacao,mobile,26,2593,0
9372,73.08,11,alimentacao,mobile,43,2722,0
9373,67.59,20,servicos,mobile,26,603,0
9374,109.83,11,alimentacao,mobile,67,2415,0
9375,236.32,21,transporte,mobile,60,811,0
9376,139.35,18,alimentacao,mobile,75,1211,0
9377,42.76,4,alimentacao,desktop,21,2998,0
9378,74.32,9,servicos,mobile,73,1878,0
9379,795.83,0,alimentacao,desktop,19,2427,0
9380,118.67,5,alimentacao,mobile,51,1291,0
9381,234.22,0,saude,mobile,13,1864,0
9382,163.02,2,eletronicos,atm,58,824,0
9383,121.59,0,vestuario,mobile,61,2203,0
9384,101.45,16,vestuario,mobile,62,2960,0
9385,241.56,9,alimentacao,mobile,22,470,0
9386,198.44,11,transporte,mobile,64,1637,0
9387,120.34,18,transporte,desktop,12,806,0
9388,41.97,19,alimentacao,desktop,58,1913,0
9389,137.57,12,alimentacao,mobile,37,1369,0
9390,83.62,10,vestuario,mobile,14,1225,0
9391,64.13,15,alimentacao,mobile,77,1167,0
9392,1714.12,9,alimentacao,mobile,60,1502,0
9393,16.56,10,vestuario,tablet,11,619,0
9394,258.36,7,transporte,desktop,31,863,0
9395,34.85,4,vestuario,mobile,59,211,0
9396,103.99,4,alimentacao,mobile,15,1288,0
9397,1518.45,15,servicos,desktop,37,1836,0
9398,31.23,19,servicos,mobile,8,1883,0
9399,40.6,10,eletronicos,atm,1,630,0
9400,88.3,2,servicos,tablet,19,2436,0
9401,35.45,14,transporte,mobile,56,1248,0
9402,238.05,21,alimentacao,tablet,40,2407,0
9403,50.0,12,transporte,mobile,24,2460,0
9404,184.83,0,transporte,mobile,19,35,0
9405,20.86,1,servicos,atm,64,141,0
9406,12.34,12,transporte,desktop,53,1605,0
9407,69.97,20,transporte,mobile,69,2515,0
9408,16.03,1,servicos,tablet,77,1120,0
9409,478.23,18,alimentacao,mobile,50,1831,0
9410,16.73,18,vestuario,desktop,3,1821,0
9411,28.75,1,transporte,atm,75,2287,1
9412,141.88,5,saude,tablet,10,2645,0
9413,47.23,0,alimentacao,mobile,56,1707,0
9414,16.94,13,servicos,mobile,19,2325,0
9415,848.92,4,vestuario,tablet,61,1806,1
9416,29.91,21,saude,mobile,64,992,0
9417,72.54,2,saude,atm,63,1712,0
9418,71.51,15,servicos,mobile,21,2217,0
9419,196.63,18,alimentacao,mobile,51,2685,0
9420,149.69,4,eletronicos,mobile,15,305,0
9421,36.25,6,servicos,mobile,70,1006,0
9422,62.9,19,vestuario,mobile,12,385,0
9423,70.13,2,servicos,mobile,67,514,0
9424,205.17,10,servicos,atm,11,677,0
9425,24.9,6,transporte,mobile,23,2706,0
9426,828.75,0,alimentacao,desktop,57,1199,0
9427,39.05,10,transporte,mobile,76,2757,0
9428,89.15,11,vestuario,desktop,56,1532,0
9429,25.13,8,eletronicos,mobile,27,58,0
9430,21.59,19,alimentacao,tablet,24,1194,0
9431,34.4,2,servicos,mobile,50,2180,0
9432,30.95,10,alimentacao,mobile,35,1883,0
9433,57.07,4,transporte,mobile,16,1105,0
9434,30.67,18,eletronicos,mobile,50,373,0
9435,193.47,13,eletronicos,mobile,34,2273,0
9436,38.04,16,alimentacao,desktop,78,1564,0
9437,33.68,2,servicos,mobile,2,2373,0
9438,58.42,10,servicos,desktop,59,817,0
9439,268.3,1,vestuario,mobile,63,471,0
9440,114.02,7,saude,desktop,64,1094,0
9441,80.67,22,alimentacao,mobile,56,718,0
9442,18.61,17,alimentacao,desktop,78,1527,0
9443,25.61,1,alimentacao,atm,24,1504,0
9444,22.06,8,servicos,mobile,30,398,0
9445,379.0,20,alimentacao,mobile,74,1403,0
9446,161.36,4,saude,desktop,5,1165,0
9447,34.89,18,vestuario,mobile,66,1558,0
9448,48.39,7,servicos,mobile,59,2282,0
9449,36.31,11,transporte,mobile,47,1367,0
9450,33.97,21,servicos,mobile,9,833,0
9451,149.36,16,transporte,tablet,48,2710,0
9452,65.61,6,eletronicos,mobile,35,2293,0
9453,888.28,0,servicos,mobile,7,2883,0
9454,356.17,5,alimentacao,mobile,59,693,0
9455,380.1,10,servicos,mobile,64,1845,0
9456,188.39,3,servicos,desktop,44,2262,0
9457,56.55,21,servicos,desktop,13,2679,0
9458,173.74,1,alimentacao,tablet,29,584,0
9459,61.33,12,alimentacao,mobile,43,757,0
9460,540.94,23,alimentacao,mobile,41,2853,0
9461,140.43,8,vestuario,mobile,47,1699,0
9462,120.13,12,alimentacao,desktop,19,462,0
9463,103.52,1,saude,desktop,63,580,0
9464,610.51,17,saude,desktop,5,2999,0
9465,18.59,23,alimentacao,tablet,78,2696,0
9466,680.02,18,servicos,mobile,32,687,0
9467,73.35,3,alimentacao,atm,66,1657,0
9468,19.17,8,transporte,atm,4,2130,0
9469,39.35,17,alimentacao,mobile,53,1339,0
9470,14.65,19,servicos,mobile,78,916,0
9471,184.75,9,servicos,desktop,76,2101,0
9472,28.73,23,alimentacao,mobile,35,247,0
9473,108.37,4,alimentacao,mobile,29,623,0
9474,313.45,17,transporte,mobile,70,75,0
9475,42.98,11,eletronicos,desktop,51,2672,0
9476,67.03,17,alimentacao,tablet,76,442,0
9477,21.46,14,servicos,tablet,18,2607,0
9478,58.72,10,saude,atm,35,1224,0
9479,1527.56,19,transporte,mobile,25,315,0
9480,211.82,20,servicos,desktop,33,1741,0
9481,67.28,19,vestuario,mobile,69,954,0
9482,45.93,2,vestuario,mobile,71,1436,0
9483,85.89,10,servicos,atm,47,2934,0
9484,103.86,17,eletronicos,tablet,2,1891,0
9485,56.77,20,eletronicos,desktop,35,54,0
9486,161.27,8,alimentacao,mobile,38,288,0
9487,31.54,17,servicos,mobile,57,2313,0
9488,31.37,13,alimentacao,desktop,21,2029,0
9489,135.26,5,alimentacao,mobile,46,1466,0
9490,24.89,21,eletronicos,mobile,60,2355,0
9491,200.72,10,transporte,tablet,45,673,0
9492,88.61,14,alimentacao,mobile,66,692,0
9493,12.05,6,alimentacao,mobile,20,1221,0
9494,101.54,0,servicos,mobile,49,2375,0
9495,14.1,10,vestuario,mobile,36,2947,0
9496,193.0,17,transporte,mobile,32,750,0
9497,68.47,7,servicos,mobile,33,1854,0
9498,689.66,22,servicos,mobile,44,1332,0
9499,292.49,18,alimentacao,mobile,41,2642,0
9500,28.03,15,vestuario,mobile,45,2417,0
9501,9.75,19,transporte,tablet,76,518,0
9502,39.23,20,eletronicos,mobile,50,2061,0
9503,23.49,17,servicos,desktop,43,52,0
9504,670.69,19,alimentacao,desktop,73,1511,0
9505,89.0,17,eletronicos,mobile,19,801,0
9506,251.33,20,alimentacao,mobile,19,1109,0
9507,65.79,2,eletronicos,atm,9,991,1
9508,73.87,8,alimentacao,mobile,16,1691,0
9509,86.84,21,servicos,desktop,6,2546,0
9510,304.05,11,eletronicos,desktop,15,1559,0
9511,126.82,0,alimentacao,tablet,52,2598,0
9512,28.13,20,servicos,mobile,55,2914,0
9513,536.34,15,alimentacao,mobile,51,669,0
9514,65.23,21,vestuario,mobile,72,2478,0
9515,54.54,0,eletronicos,desktop,68,652,0
9516,4.01,3,alimentacao,mobile,26,350,0
9517,180.88,12,alimentacao,atm,15,626,0
9518,100.6,4,alimentacao,tablet,33,1237,0
9519,100.48,12,servicos,mobile,74,511,0
9520,57.79,8,servicos,mobile,77,1762,0
9521,47.81,5,alimentacao,atm,16,1790,0
9522,59.95,18,alimentacao,mobile,11,2116,0
9523,149.83,0,servicos,mobile,59,2735,0
9524,181.82,20,alimentacao,mobile,70,532,0
9525,69.82,3,transporte,mobile,76,2940,0
9526,255.66,13,vestuario,mobile,76,2492,0
9527,82.53,23,alimentacao,desktop,22,162,0
9528,51.69,2,saude,desktop,63,1890,0
9529,111.97,22,alimentacao,mobile,53,774,0
9530,20.18,7,servicos,mobile,26,203,0
9531,116.28,17,transporte,mobile,1,2044,1
9532,16.5,20,alimentacao,desktop,52,178,0
9533,29.06,5,transporte,mobile,28,534,0
9534,9.77,8,saude,atm,23,2058,1
9535,74.25,20,eletronicos,tablet,0,251,0
9536,528.79,2,alimentacao,desktop,9,2266,0
9537,79.14,2,saude,mobile,15,80,0
9538,182.72,7,alimentacao,desktop,8,931,0
9539,1196.97,14,alimentacao,mobile,75,770,0
9540,140.4,19,alimentacao,desktop,0,486,0
9541,38.79,13,servicos,atm,31,1597,0
9542,45.14,11,alimentacao,atm,78,660,0
9543,90.08,20,alimentacao,desktop,9,452,0
9544,44.87,4,saude,desktop,52,1177,0
9545,48.72,21,vestuario,mobile,20,1489,0
9546,266.08,7,alimentacao,mobile,25,1895,0
9547,278.32,6,vestuario,desktop,35,257,0
9548,14.71,22,alimentacao,atm,46,563,0
9549,36.6,15,eletronicos,tablet,60,151,0
9550,54.03,10,transporte,tablet,49,2374,0
9551,173.99,7,vestuario,mobile,1,1678,0
9552,316.52,10,servicos,desktop,14,747,0
9553,1758.41,18,transporte,desktop,50,1596,0
9554,53.93,3,alimentacao,mobile,23,2428,0
9555,56.98,4,transporte,mobile,4,2283,0
9556,171.99,7,servicos,desktop,43,2772,0
9557,42.5,11,servicos,mobile,25,691,0
9558,77.09,19,servicos,desktop,67,493,0
9559,57.02,5,saude,atm,71,2292,0
9560,5.03,18,servicos,desktop,10,2753,0
9561,103.09,21,saude,mobile,62,526,0
9562,73.66,10,vestuario,mobile,68,2116,0
9563,364.44,23,alimentacao,desktop,51,1724,0
9564,90.56,21,vestuario,desktop,48,2661,0
9565,22.64,19,alimentacao,mobile,37,579,0
9566,67.77,9,alimentacao,mobile,39,1041,0
9567,9.02,7,transporte,tablet,6,1863,0
9568,23.76,20,transporte,mobile,11,2591,0
9569,181.1,10,servicos,desktop,54,2476,0
9570,68.57,0,transporte,tablet,43,1430,0
9571,248.33,17,alimentacao,desktop,13,1111,0
9572,10.34,8,saude,atm,28,569,0
9573,68.94,22,vestuario,desktop,51,1205,0
9574,53.35,20,alimentacao,mobile,15,2989,0
9575,257.61,2,alimentacao,mobile,16,683,0
9576,188.68,21,alimentacao,mobile,70,2844,0
9577,182.45,22,saude,mobile,36,839,0
9578,490.56,18,alimentacao,desktop,36,375,0
9579,60.05,6,saude,mobile,5,2152,0
9580,390.95,16,alimentacao,mobile,6,1369,0
9581,28.54,20,servicos,tablet,51,2195,0
9582,27.41,19,alimentacao,mobile,24,2958,0
9583,206.03,10,eletronicos,mobile,22,444,0
9584,17.2,16,transporte,desktop,14,1645,0
9585,169.02,9,transporte,mobile,60,799,0
9586,100.63,6,saude,mobile,75,1491,0
9587,292.67,16,servicos,mobile,20,769,0
9588,84.32,11,alimentacao,desktop,19,586,0
9589,95.74,5,servicos,desktop,62,1557,0
9590,157.62,15,alimentacao,desktop,40,1259,0
9591,43.43,7,saude,mobile,63,2300,0
9592,41.4,14,transporte,desktop,59,1495,0
9593,151.7,8,alimentacao,mobile,63,1810,0
9594,87.16,21,alimentacao,desktop,12,2142,0
9595,57.51,20,alimentacao,mobile,42,165,0
9596,82.18,11,saude,mobile,34,1350,0
9597,520.1,17,transporte,mobile,69,1574,0
9598,55.29,4,alimentacao,mobile,52,1905,0
9599,53.56,23,servicos,mobile,59,120,0
9600,13.76,5,alimentacao,mobile,70,305,0
9601,85.92,20,alimentacao,tablet,55,2547,0
9602,185.41,20,vestuario,desktop,52,2291,0
9603,225.84,4,alimentacao,desktop,42,1262,0
9604,101.4,0,servicos,mobile,6,10,0
9605,257.6,17,vestuario,mobile,57,777,0
9606,201.21,20,alimentacao,atm,25,1926,0
9607,306.2,17,eletronicos,mobile,9,2041,0
9608,265.8,1,alimentacao,tablet,28,2479,0
9609,506.22,15,eletronicos,desktop,27,1657,0
9610,74.69,9,vestuario,mobile,31,2300,0
9611,20.91,21,servicos,desktop,22,708,0
9612,186.81,19,eletronicos,desktop,75,442,0
9613,212.43,19,servicos,tablet,70,1007,0
9614,506.23,9,alimentacao,mobile,2,2532,0
9615,368.49,7,saude,mobile,39,2659,0
9616,765.11,19,alimentacao,desktop,24,238,0
9617,178.01,2,servicos,mobile,67,588,0
9618,115.78,2,eletronicos,mobile,39,200,0
9619,19.62,1,alimentacao,desktop,50,2291,0
9620,126.33,12,transporte,mobile,6,2467,0
9621,49.02,1,saude,tablet,57,2781,0
9622,113.6,13,servicos,atm,38,548,0
9623,95.58,4,servicos,mobile,70,1557,0
9624,151.25,21,transporte,mobile,8,1341,0
9625,80.88,10,vestuario,mobile,24,2930,0
9626,251.77,2,alimentacao,mobile,67,2809,0
9627,4.5,16,vestuario,mobile,18,2511,0
9628,110.94,8,alimentacao,atm,21,627,0
9629,337.9,6,servicos,mobile,24,1002,0
9630,704.19,15,servicos,mobile,41,2341,0
9631,201.37,22,transporte,mobile,4,1826,0
9632,574.43,23,vestuario,mobile,49,1753,0
9633,108.4,10,transporte,tablet,64,227,0
9634,90.3,20,alimentacao,tablet,24,1217,0
9635,161.15,5,alimentacao,mobile,13,2925,0
9636,89.7,20,alimentacao,mobile,28,1378,0
9637,38.07,22,alimentacao,tablet,51,2650,0
9638,51.07,12,vestuario,desktop,40,1231,0
9639,26.49,12,servicos,mobile,48,2542,0
9640,160.97,13,eletronicos,mobile,64,2482,0
9641,91.15,1,saude,mobile,75,1866,0
9642,60.56,20,servicos,mobile,36,2442,0
9643,48.26,17,alimentacao,mobile,60,144,0
9644,156.89,20,eletronicos,desktop,39,1120,0
9645,212.4,2,saude,mobile,11,268,0
9646,25.96,19,alimentacao,desktop,47,2092,0
9647,21.84,8,transporte,desktop,76,877,0
9648,257.23,19,saude,desktop,34,1596,0
9649,19.83,23,servicos,desktop,43,2527,0
9650,164.39,21,servicos,mobile,58,2244,0
9651,533.04,21,servicos,desktop,66,1999,0
9652,534.41,2,alimentacao,tablet,0,151,0
9653,202.69,7,vestuario,mobile,4,1848,0
9654,196.31,7,servicos,tablet,38,1008,0
9655,1071.8,12,alimentacao,atm,8,2969,0
9656,6.9,23,alimentacao,desktop,73,1008,0
9657,54.01,16,alimentacao,mobile,56,2248,0
9658,228.91,13,servicos,desktop,49,1790,0
9659,62.11,19,vestuario,mobile,46,1007,0
9660,352.04,4,servicos,mobile,38,623,0
9661,86.2,15,transporte,mobile,3,780,0
9662,104.05,12,vestuario,desktop,61,1595,0
9663,66.54,4,alimentacao,desktop,38,2657,0
9664,50.67,15,saude,mobile,31,2939,0
9665,49.31,20,vestuario,mobile,34,944,0
9666,121.3,19,servicos,mobile,37,131,0
9667,38.4,20,alimentacao,mobile,75,662,0
9668,256.86,19,alimentacao,mobile,15,1510,0
9669,184.67,11,alimentacao,mobile,14,1205,0
9670,301.68,1,servicos,mobile,9,415,0
9671,26.0,23,alimentacao,mobile,49,520,0
9672,13.88,10,servicos,desktop,2,1747,0
9673,89.6,15,alimentacao,mobile,63,800,0
9674,2183.49,0,eletronicos,desktop,58,723,0
9675,362.43,21,alimentacao,mobile,56,1131,0
9676,48.92,21,alimentacao,mobile,37,2707,0
9677,143.59,22,eletronicos,mobile,32,2528,0
9678,200.41,4,transporte,mobile,75,954,0
9679,19.98,20,transporte,mobile,66,2303,0
9680,406.1,14,vestuario,desktop,14,2874,0
9681,74.88,3,transporte,mobile,20,842,0
9682,81.47,13,vestuario,mobile,19,13,0
9683,92.4,11,vestuario,mobile,37,694,0
9684,317.03,15,alimentacao,mobile,51,2496,0
9685,39.22,2,transporte,desktop,17,319,0
9686,13.77,13,alimentacao,mobile,4,785,0
9687,128.41,16,alimentacao,mobile,30,2861,0
9688,9.51,17,alimentacao,desktop,40,605,0
9689,64.64,18,vestuario,mobile,53,1438,0
9690,332.14,15,alimentacao,mobile,9,2652,0
9691,170.2,16,servicos,desktop,55,2541,0
9692,283.32,2,servicos,mobile,12,913,0
9693,178.11,19,alimentacao,tablet,23,750,0
